latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
14.32139,11.18664,353.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,323.8,5.7,D
14.32427,11.20738,367,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,327.7,36.3,D
14.3237,11.20323,351.9,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,333,36.3,D
14.32668,11.19856,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,324,15.7,D
14.3261,11.19441,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,325,15.7,D
14.32553,11.19027,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,323.1,5.7,D
14.32726,11.20271,355.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,318.2,36.3,D
14.32495,11.18612,356.6,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.3,5.7,D
14.32437,11.18198,354.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.1,7.7,D
14.32379,11.17783,352.3,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,324.1,7.7,D
14.32909,11.18975,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,323.7,16.2,D
14.32851,11.1856,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,325.6,16.2,D
14.32966,11.19389,354.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,319.5,11.9,D
14.32793,11.18146,355.6,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.9,7.6,D
14.32735,11.17731,352.6,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.3,7.6,D
12.53576,0.25045,338.8,0.32,0.55,2019-04-07,12:42,N,nominal,1.0NRT,303.7,3.6,D
14.32678,11.17317,350.2,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,325.3,4.8,D
14.33207,11.18508,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,324,16.2,D
14.33149,11.18094,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,324.1,7.6,D
14.33264,11.18923,350.2,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,317.7,16.2,D
14.33091,11.1768,352.6,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324,7.6,D
14.33033,11.17265,352.6,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.7,4.8,D
14.32975,11.16852,367,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,325,4.8,D
14.33505,11.18042,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,326.1,11,D
14.33447,11.17628,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,323.9,11,D
14.33389,11.17214,354.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,324.2,13.6,D
14.33744,11.17162,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,324.7,13.6,D
14.33686,11.16748,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,326.4,13.6,D
14.33803,11.17576,354.1,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,322.7,11,D
14.33513,11.15508,367,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,325.2,4.8,D
14.33455,11.15096,367,0.45,0.39,2019-04-07,12:42,N,low,1.0NRT,325.3,4.8,D
14.33984,11.16283,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,325.5,22.9,D
14.33926,11.15869,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,328,22.9,D
14.33868,11.15456,367,0.45,0.39,2019-04-07,12:42,N,high,1.0NRT,326.6,10.8,D
14.34042,11.16696,354.8,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,321.7,11,D
14.33811,11.15044,354.1,0.45,0.39,2019-04-07,12:42,N,nominal,1.0NRT,325,10.8,D
12.76375,1.3481,338.8,0.54,0.51,2019-04-07,12:42,N,nominal,1.0NRT,308.5,2.3,D
12.22547,-1.61052,343,0.43,0.62,2019-04-07,12:42,N,nominal,1.0NRT,305.5,4.4,D
12.76203,0.88048,346.7,0.58,0.52,2019-04-07,12:42,N,nominal,1.0NRT,311.1,9,D
11.64519,-4.81263,343.5,0.72,0.75,2019-04-07,12:42,N,nominal,1.0NRT,299.1,5.8,D
11.6383,-5.19879,334.7,0.76,0.77,2019-04-07,12:42,N,nominal,1.0NRT,299.9,5.6,D
12.93232,1.49645,345.2,0.52,0.5,2019-04-07,12:42,N,nominal,1.0NRT,308,4.6,D
11.63345,-5.20039,332.8,0.76,0.77,2019-04-07,12:42,N,nominal,1.0NRT,299.9,5.4,D
11.75372,-5.27922,331,0.76,0.77,2019-04-07,12:42,N,nominal,1.0NRT,297.9,4,D
11.78648,-5.26421,339.7,0.76,0.77,2019-04-07,12:42,N,nominal,1.0NRT,299.6,8,D
13.07846,1.26575,345.8,0.54,0.51,2019-04-07,12:42,N,nominal,1.0NRT,305.7,10.6,D
13.07756,1.26078,344.6,0.54,0.51,2019-04-07,12:42,N,nominal,1.0NRT,304.9,7.8,D
13.0916,1.23246,346.9,0.54,0.51,2019-04-07,12:42,N,nominal,1.0NRT,306.1,14.5,D
13.04836,0.80414,348.8,0.58,0.52,2019-04-07,12:42,N,nominal,1.0NRT,312.1,9.6,D
13.04785,0.80682,345.1,0.58,0.52,2019-04-07,12:42,N,nominal,1.0NRT,312,6,D
11.9343,-4.82445,331.8,0.71,0.75,2019-04-07,12:42,N,nominal,1.0NRT,298.6,2.8,D
13.15823,1.21692,347,0.54,0.51,2019-04-07,12:42,N,nominal,1.0NRT,311.4,17.5,D
11.99891,-5.10647,339.4,0.74,0.76,2019-04-07,12:42,N,nominal,1.0NRT,301,6,D
11.99649,-5.10767,342.3,0.74,0.76,2019-04-07,12:42,N,nominal,1.0NRT,300.1,6.4,D
13.17179,0.26395,340.1,0.62,0.54,2019-04-07,12:42,N,nominal,1.0NRT,308,7.9,D
12.7572,-3.68138,336.4,0.58,0.7,2019-04-07,12:42,N,nominal,1.0NRT,301.7,2.9,D
13.42369,-3.04744,338,0.51,0.66,2019-04-07,12:42,N,nominal,1.0NRT,304.3,4.4,D
14.50799,2.61596,351,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,319.5,19.4,D
14.50731,2.6121,339.9,0.42,0.45,2019-04-07,12:42,N,low,1.0NRT,311.5,19.4,D
14.51144,2.61134,348.2,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,312.9,58.3,D
31.66475,6.05522,344.9,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,307.3,2.1,D
31.66416,6.05089,344.5,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,306.6,2.1,D
31.70374,5.98673,342.8,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,306.4,7.9,D
31.69747,5.8119,340.7,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,308.3,25.8,D
31.78768,6.06444,336.2,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,303.1,2.1,D
31.81498,6.16219,345,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,305.8,8.3,D
31.79661,6.02724,339.2,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,302.5,2.7,D
31.79446,5.93556,345.7,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,304.3,11.6,D
31.84716,5.91255,341.6,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,303.8,5,D
31.84602,5.0575,336,0.39,0.36,2019-04-07,12:42,N,nominal,1.0NRT,304.3,3.8,D
31.84936,5.05685,338.9,0.39,0.36,2019-04-07,12:42,N,nominal,1.0NRT,305.2,3.8,D
31.84877,5.05271,337.9,0.39,0.36,2019-04-07,12:42,N,nominal,1.0NRT,302.3,3.4,D
32.16108,6.59778,339.5,0.43,0.38,2019-04-07,12:42,N,nominal,1.0NRT,301.3,2.3,D
32.51283,6.70984,346.3,0.44,0.38,2019-04-07,12:42,N,nominal,1.0NRT,305.8,29.2,D
32.40241,4.00548,343.1,0.38,0.36,2019-04-07,12:42,N,nominal,1.0NRT,303.4,3.4,D
13.81566,-4.68384,340.3,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.2,12.7,D
13.81439,-4.68981,331.7,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.5,12.7,D
13.82229,-4.68527,344.6,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.8,10.2,D
13.82101,-4.69125,331.7,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,296.4,10.2,D
13.82891,-4.68671,367,0.64,0.72,2019-04-07,12:42,N,high,1.0NRT,298.8,10.2,D
13.88238,-4.43489,343.5,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,299.3,8,D
13.83905,-4.63907,333.9,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,296.9,6,D
13.84566,-4.64049,341.6,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.5,8.7,D
13.8368,-4.68217,350.9,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,298.3,9.8,D
13.85226,-4.64193,341.6,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,296,8.7,D
13.84469,-4.67764,333.9,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,295.9,9.8,D
13.8576,-4.64932,335.8,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.3,9,D
14.13359,-4.65302,334.5,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,299.8,7.2,D
14.13236,-4.65891,333.2,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,298.7,4.6,D
14.13976,-4.64155,335,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.7,5.4,D
14.1385,-4.64741,342.9,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,299,5.4,D
14.55962,-4.57133,338.1,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,298.4,10.1,D
14.55783,-4.57099,336.1,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,298.1,6.3,D
14.66931,-4.87238,344.1,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.2,8.7,D
14.6759,-4.87385,355.5,0.63,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.3,8.7,D
14.84628,-4.64106,331.4,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,297.5,4.5,D
14.85276,-4.64251,334,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,298.3,12.9,D
14.85278,-4.63949,336.5,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,296.8,6.9,D
14.85802,-4.6466,337.9,0.61,0.71,2019-04-07,12:42,N,nominal,1.0NRT,297.2,6.9,D
14.9592,-4.3663,338.5,0.58,0.7,2019-04-07,12:42,N,nominal,1.0NRT,296.5,10.1,D
15.65851,-3.73339,345.4,0.51,0.66,2019-04-07,12:42,N,nominal,1.0NRT,300.8,5.6,D
24.56276,6.04272,344,0.38,0.36,2019-04-07,12:42,N,low,1.0NRT,318.7,4.8,D
26.03226,11.97913,345.2,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,312.4,4.7,D
26.43198,11.84894,345.7,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,315.7,2.6,D
26.57706,12.21177,346.6,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,313.5,7.4,D
26.58146,12.21121,346.8,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,311.7,6.3,D
26.69917,12.45319,346.5,0.49,0.48,2019-04-07,12:42,N,nominal,1.0NRT,311.3,7.5,D
26.75376,12.41165,345.9,0.49,0.48,2019-04-07,12:42,N,nominal,1.0NRT,314,5.1,D
26.75823,12.41109,347.7,0.49,0.48,2019-04-07,12:42,N,nominal,1.0NRT,311.6,5.1,D
27.70937,9.88337,336.5,0.54,0.42,2019-04-07,12:42,N,nominal,1.0NRT,304.7,1.1,D
27.70168,9.17238,339.9,0.5,0.41,2019-04-07,12:42,N,nominal,1.0NRT,307.8,2.6,D
27.74903,9.15519,340,0.49,0.41,2019-04-07,12:42,N,nominal,1.0NRT,308.2,2.7,D
27.74841,9.15016,338.2,0.49,0.41,2019-04-07,12:42,N,nominal,1.0NRT,306.8,2.7,D
27.7652,9.19382,348.7,0.5,0.41,2019-04-07,12:42,N,nominal,1.0NRT,308.1,6.6,D
27.92557,9.25073,339.5,0.5,0.41,2019-04-07,12:42,N,nominal,1.0NRT,304.5,5.8,D
28.07931,9.78671,338,0.54,0.42,2019-04-07,12:42,N,nominal,1.0NRT,305.7,1.6,D
28.91085,19.77772,338.2,0.71,0.75,2019-04-07,12:42,N,nominal,1.0NRT,293.7,4.6,D
28.91051,19.76953,342.6,0.71,0.75,2019-04-07,12:42,N,nominal,1.0NRT,295.2,4.6,D
28.14254,9.4919,341.1,0.52,0.41,2019-04-07,12:42,N,nominal,1.0NRT,303.9,4.8,D
28.19183,9.80366,337,0.54,0.42,2019-04-07,12:42,N,nominal,1.0NRT,305.1,2.1,D
29.07177,19.06399,346.9,0.65,0.73,2019-04-07,12:42,N,nominal,1.0NRT,299.6,6.9,D
29.23193,19.69708,341.7,0.71,0.75,2019-04-07,12:42,N,nominal,1.0NRT,297.8,4.8,D
28.44772,9.13326,337.6,0.5,0.41,2019-04-07,12:42,N,nominal,1.0NRT,303.3,1.9,D
28.6343,9.78363,337.5,0.54,0.42,2019-04-07,12:42,N,nominal,1.0NRT,304.2,8,D
28.73456,9.79187,344.2,0.55,0.42,2019-04-07,12:42,N,nominal,1.0NRT,305,4.7,D
28.45819,7.51882,339.1,0.43,0.38,2019-04-07,12:42,N,nominal,1.0NRT,306.3,2.4,D
28.73779,9.78873,346.8,0.55,0.42,2019-04-07,12:42,N,nominal,1.0NRT,306.2,11.2,D
28.71171,9.03484,343.6,0.5,0.41,2019-04-07,12:42,N,nominal,1.0NRT,303.8,4.5,D
28.70363,8.93745,337.3,0.49,0.41,2019-04-07,12:42,N,nominal,1.0NRT,303.1,1.5,D
28.57643,7.65403,339.1,0.44,0.38,2019-04-07,12:42,N,nominal,1.0NRT,305.9,1.9,D
28.55866,7.5167,339.2,0.43,0.38,2019-04-07,12:42,N,nominal,1.0NRT,306.8,4.1,D
28.56226,7.4622,341.7,0.43,0.38,2019-04-07,12:42,N,nominal,1.0NRT,305.5,7.8,D
28.89113,9.94951,337.2,0.56,0.43,2019-04-07,12:42,N,nominal,1.0NRT,302.2,4.9,D
28.61913,7.70637,337.7,0.44,0.38,2019-04-07,12:42,N,low,1.0NRT,308.7,5.6,D
28.65202,7.68272,336.1,0.44,0.38,2019-04-07,12:42,N,nominal,1.0NRT,305.9,2.8,D
28.63615,7.5354,342.2,0.43,0.38,2019-04-07,12:42,N,nominal,1.0NRT,307.8,3.5,D
28.91986,9.10821,336.2,0.51,0.41,2019-04-07,12:42,N,nominal,1.0NRT,302.9,1.9,D
29.02918,7.52039,335.9,0.44,0.38,2019-04-07,12:42,N,low,1.0NRT,306.4,1.7,D
29.26313,6.49086,337.7,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,307.5,1.4,D
29.6885,6.70035,343.7,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,309.1,4.5,D
29.70111,6.71567,339.5,0.42,0.37,2019-04-07,12:42,N,nominal,1.0NRT,308.5,1.9,D
30.61257,8.26386,337,0.48,0.4,2019-04-07,12:42,N,nominal,1.0NRT,306.3,1.2,D
30.66405,8.10231,342.2,0.48,0.4,2019-04-07,12:42,N,nominal,1.0NRT,308.6,2.1,D
31.00863,8.17444,340.4,0.48,0.4,2019-04-07,12:42,N,nominal,1.0NRT,307.8,2,D
31.0148,8.16305,340.4,0.48,0.4,2019-04-07,12:42,N,nominal,1.0NRT,307.2,2.8,D
31.00103,8.01658,340.1,0.48,0.4,2019-04-07,12:42,N,nominal,1.0NRT,309.3,4.8,D
11.45955,2.70441,346.9,0.46,0.47,2019-04-07,12:42,N,nominal,1.0NRT,311.4,9.5,D
31.65025,9.1735,339.7,0.55,0.43,2019-04-07,12:42,N,nominal,1.0NRT,304.1,3.2,D
31.64924,9.17121,339.9,0.55,0.43,2019-04-07,12:42,N,nominal,1.0NRT,303.6,3.4,D
31.39715,6.936,339,0.44,0.38,2019-04-07,12:42,N,nominal,1.0NRT,303.8,2.9,D
31.39657,6.93143,339.7,0.44,0.38,2019-04-07,12:42,N,nominal,1.0NRT,303.6,2.9,D
31.7007,9.24052,339.5,0.55,0.43,2019-04-07,12:42,N,nominal,1.0NRT,303.5,2.4,D
31.3315,6.03805,341.1,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,304.2,5.1,D
31.33783,6.05885,347.1,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,305.5,9.6,D
31.46459,5.9406,339.2,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,306.9,2.7,D
31.59224,5.95815,349,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,308.2,23.5,D
31.63404,6.06092,336.4,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,304.3,17.5,D
31.63034,5.98191,347.5,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,307.3,7.4,D
31.66251,6.06451,338.2,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,305.6,4.6,D
31.66192,6.06018,356.1,0.41,0.37,2019-04-07,12:42,N,nominal,1.0NRT,306.7,4.6,D
11.49798,3.29258,339.9,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,309.7,1.3,D
10.37124,-3.04335,334.1,0.58,0.7,2019-04-07,12:42,N,nominal,1.0NRT,294.1,2.5,D
11.5401,3.36394,347.7,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,314.8,4.3,D
11.48834,3.05931,338.2,0.44,0.46,2019-04-07,12:42,N,low,1.0NRT,308.7,4.5,D
11.55938,3.42767,343.3,0.41,0.45,2019-04-07,12:42,N,low,1.0NRT,315.1,2.6,D
11.48732,3.05947,337.6,0.44,0.46,2019-04-07,12:42,N,low,1.0NRT,308.8,4.8,D
11.38221,2.34686,339.6,0.49,0.48,2019-04-07,12:42,N,nominal,1.0NRT,306.7,5.6,D
10.85652,3.01793,356.2,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,308.2,15.5,D
10.86653,3.04979,340.6,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,294.2,5.4,D
10.85716,2.99646,332.7,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,299.5,3.3,D
10.66684,1.92608,344.1,0.54,0.5,2019-04-07,12:42,N,nominal,1.0NRT,302,4.3,D
10.67872,1.93909,336.3,0.53,0.5,2019-04-07,12:42,N,nominal,1.0NRT,301.5,2.1,D
10.90356,2.82143,341.3,0.46,0.47,2019-04-07,12:42,N,nominal,1.0NRT,299.7,11.1,D
10.86292,2.49278,340.2,0.49,0.48,2019-04-07,12:42,N,nominal,1.0NRT,304,8.1,D
10.943,2.9179,344.7,0.46,0.47,2019-04-07,12:42,N,nominal,1.0NRT,309.3,9.4,D
10.81193,2.05111,351.6,0.52,0.5,2019-04-07,12:42,N,nominal,1.0NRT,293.8,9.1,D
11.0169,2.96047,337.6,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,307,7.4,D
11.00633,2.56404,344.9,0.48,0.48,2019-04-07,12:42,N,nominal,1.0NRT,308.9,9.2,D
11.12174,2.78735,341.4,0.46,0.47,2019-04-07,12:42,N,nominal,1.0NRT,305.3,7.2,D
11.10981,2.58701,337.3,0.48,0.48,2019-04-07,12:42,N,low,1.0NRT,310.6,5.3,D
11.28898,3.43558,342.3,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,307.2,6.6,D
11.16166,2.70204,355.5,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,314.8,9.3,D
11.16601,2.70126,347.9,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,312.3,9.3,D
11.27284,3.26698,349.8,0.43,0.46,2019-04-07,12:42,N,nominal,1.0NRT,314,8.3,D
11.346,3.48476,342.2,0.41,0.45,2019-04-07,12:42,N,nominal,1.0NRT,306.7,8.4,D
11.38512,3.56299,345.3,0.41,0.45,2019-04-07,12:42,N,nominal,1.0NRT,311.8,8.1,D
11.30901,3.12806,343.3,0.44,0.46,2019-04-07,12:42,N,nominal,1.0NRT,311.5,8.4,D
11.30459,2.85159,345.6,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,311.6,5.2,D
11.30386,2.84743,343.7,0.45,0.47,2019-04-07,12:42,N,nominal,1.0NRT,312.7,4.3,D
11.39314,3.33879,348,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,310.7,10.7,D
11.26769,2.61407,346.9,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,304.4,7.8,D
11.30641,2.65572,340,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,308.7,4.5,D
11.30718,2.65643,341.6,0.47,0.48,2019-04-07,12:42,N,nominal,1.0NRT,308.8,5.4,D
11.4507,3.31678,347.8,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,311.7,3.5,D
11.45003,3.31293,341,0.42,0.45,2019-04-07,12:42,N,low,1.0NRT,312.2,3.5,D
11.50575,3.51072,346.6,0.41,0.45,2019-04-07,12:42,N,nominal,1.0NRT,312.2,11.8,D
11.47367,3.30087,341.1,0.42,0.45,2019-04-07,12:42,N,nominal,1.0NRT,310.5,1.9,D
11.39608,2.75414,345.6,0.46,0.47,2019-04-07,12:42,N,nominal,1.0NRT,311,8.8,D
11.28833,2.11356,341.7,0.51,0.49,2019-04-07,12:42,N,nominal,1.0NRT,303,3.6,D
11.52484,3.44926,341.6,0.41,0.45,2019-04-07,12:42,N,low,1.0NRT,314,2.2,D
14.51212,2.61518,367,0.42,0.45,2019-04-07,12:42,N,low,1.0NRT,325.5,58.3,D
13.80456,-4.68525,367,0.64,0.72,2019-04-07,12:42,N,high,1.0NRT,298.4,14.8,D
13.80332,-4.69125,367,0.64,0.72,2019-04-07,12:42,N,high,1.0NRT,297.9,14.8,D
13.80113,-4.68695,344.7,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,296.2,7.5,D
13.80776,-4.68838,367,0.64,0.72,2019-04-07,12:42,N,high,1.0NRT,299.7,12.7,D
13.80648,-4.69436,343.7,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,297.8,15.6,D
13.8233,-4.64808,330.8,0.64,0.72,2019-04-07,12:42,N,nominal,1.0NRT,295.9,5.6,D
43.44407,-3.84415,325.8,0.45,0.39,2019-04-07,12:48,N,low,1.0NRT,298.1,2.6,D
51.64441,-3.66265,338.9,0.38,0.36,2019-04-07,12:48,N,nominal,1.0NRT,291.2,3.2,D
51.5666,-3.78226,329.1,0.38,0.36,2019-04-07,12:48,N,nominal,1.0NRT,286.4,1.7,D
51.56747,-3.7768,326.4,0.38,0.36,2019-04-07,12:48,N,nominal,1.0NRT,288.1,5.1,D
51.56921,-3.76588,325.2,0.38,0.36,2019-04-07,12:48,N,nominal,1.0NRT,290.9,3.2,D
52.49215,4.60942,330.9,0.39,0.44,2019-04-07,12:48,N,nominal,1.0NRT,298.1,3.8,D
52.49263,4.61525,341.7,0.39,0.44,2019-04-07,12:48,N,nominal,1.0NRT,303.3,3.8,D
52.4826,4.59369,338.6,0.39,0.44,2019-04-07,12:48,N,nominal,1.0NRT,301.2,4.6,D
52.47547,4.60719,326.5,0.39,0.44,2019-04-07,12:48,N,nominal,1.0NRT,298.6,1.4,D
52.17279,10.41305,345.9,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,294.9,3.8,D
52.16239,10.4139,325.6,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,295.1,3.4,D
52.15667,10.39916,345.3,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,296.1,3.3,D
43.43753,4.89059,330.6,0.48,0.4,2019-04-07,12:48,N,nominal,1.0NRT,297.4,2.7,D
41.92382,0.17887,340,0.39,0.36,2019-04-07,12:48,N,nominal,1.0NRT,299.4,5.3,D
41.71313,0.35467,335.9,0.38,0.36,2019-04-07,12:48,N,nominal,1.0NRT,286.7,4.3,D
38.34299,-0.52575,335.7,0.41,0.37,2019-04-07,12:48,N,nominal,1.0NRT,299.6,1.8,D
35.80838,-0.25278,328,0.43,0.38,2019-04-07,12:48,N,nominal,1.0NRT,285.2,2.2,D
33.86166,12.05783,332.4,0.56,0.51,2019-04-07,12:48,N,nominal,1.0NRT,286.9,4.6,D
33.8621,12.06035,334.5,0.56,0.51,2019-04-07,12:48,N,nominal,1.0NRT,287.4,4.8,D
52.15702,10.40928,335,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,295.5,8,D
52.15147,10.39959,330.7,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,299.3,3.3,D
52.1621,10.41714,325.8,0.34,0.56,2019-04-07,12:48,N,low,1.0NRT,297.2,2.7,D
52.15631,10.4024,340.7,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,296.6,4.2,D
52.15651,10.40745,343,0.34,0.56,2019-04-07,12:48,N,nominal,1.0NRT,296.2,4.2,D
51.49564,6.73987,326.7,0.46,0.47,2019-04-07,12:48,N,low,1.0NRT,301.4,3.7,D
51.49078,6.73385,335.3,0.46,0.47,2019-04-07,12:48,N,nominal,1.0NRT,297.3,3.9,D
51.48406,6.70076,341.1,0.46,0.47,2019-04-07,12:48,N,nominal,1.0NRT,302.5,5.8,D
51.48452,6.70749,339.4,0.46,0.47,2019-04-07,12:48,N,nominal,1.0NRT,298.4,5.8,D
51.17697,3.81146,328.6,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,297.6,6.6,D
51.17238,3.80472,343.5,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,300.1,6.6,D
51.17311,3.81237,341.1,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,298.7,6.6,D
51.16926,3.81328,334.8,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,293.9,8.3,D
51.36571,6.70943,329.4,0.46,0.47,2019-04-07,12:48,N,nominal,1.0NRT,295.3,5.1,D
48.27813,14.33712,367,0.48,0.64,2019-04-07,12:48,N,high,1.0NRT,296.4,10.3,D
43.54136,-5.83146,332,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,296.6,5.9,D
43.53959,-5.82938,327.4,0.53,0.42,2019-04-07,12:48,N,nominal,1.0NRT,292.9,2.6,D
43.44553,4.895,331.7,0.48,0.4,2019-04-07,12:48,N,nominal,1.0NRT,296.3,5.2,D
43.44619,4.90095,334.2,0.48,0.4,2019-04-07,12:48,N,nominal,1.0NRT,298.8,5.2,D
43.44054,4.88391,325.2,0.48,0.4,2019-04-07,12:48,N,nominal,1.0NRT,293.5,2.7,D
53.14062,8.67631,329.7,0.58,0.52,2019-04-07,12:48,N,nominal,1.0NRT,298.4,4.5,D
53.13575,8.67691,340.9,0.58,0.52,2019-04-07,12:48,N,nominal,1.0NRT,297.7,7.2,D
53.13803,8.67585,327.8,0.58,0.52,2019-04-07,12:48,N,low,1.0NRT,299.5,7.3,D
53.13317,8.67645,339.8,0.58,0.52,2019-04-07,12:48,N,nominal,1.0NRT,295.9,7.3,D
53.20727,14.8421,339.7,0.52,0.67,2019-04-07,12:48,N,nominal,1.0NRT,292.5,6.9,D
53.20101,14.84183,328.6,0.52,0.67,2019-04-07,12:48,N,nominal,1.0NRT,292.4,2.5,D
